"","ESI_Key","competency","Self_LV","Direct_Report_LV","Peer_LV","Boss_LV","reputation_LV","arena_LV","Self_Avg","Direct_Report_Avg","Boss_Avg","Peer_Avg","Inf_Avg","All_Avg","BMK_S5_1_mean_all_rater"
"81",1481,"respect",2.91046813136076,2.43722463777433,1.16048139619554,2.10417330185439,0.701168253130522,1.22973023523879,4.75,4.9375,5,4.4,4.77916666666667,4.771875,3.61111111111111
"82",893,"respect",3.02461022889492,2.21828143272769,1.28989114888168,1.86733192645714,0.685478571157456,1.25777533032632,5,4.6875,4.75,4.58333333333333,4.67361111111111,4.75520833333333,4.52777777777778
"83",3859,"respect",2.25062398051087,1.92492402720654,1.22994206550206,2.20353439228178,0.636314443741962,1.19780898541226,4,4.25,5,4.35416666666667,4.53472222222222,4.40104166666667,4.5
"84",1381,"respect",2.20391236734589,2.45778980010703,1.19295220969364,2.06072558371592,0.723241564957127,1.2486581081342,4,5,5,4.5,4.83333333333333,4.625,4.22222222222222
"85",6456,"respect",3.02540939308708,2.37380626648207,0.91027525504001,1.83914773684788,0.648364588495095,1.09947528473875,4.75,4.65,4.5,3.80357142857143,4.31785714285714,4.42589285714286,4.55238095238095
"86",4212,"respect",3.03401207303076,2.18499626708241,1.34933378126048,2.04791945996485,0.738747859723584,1.24712087322249,5,4.625,5,4.72916666666667,4.78472222222222,4.83854166666667,4.91666666666667
"87",3099,"respect",3.02512479359681,1.95025549070687,1.28517452701557,1.47023106190275,0.639893105999801,1.09979780157875,4.75,4.125,4,4.27083333333333,4.13194444444444,4.28645833333333,4.30555555555556
"88",4513,"respect",2.63784296775414,2.35623709542549,1.10150624072834,1.90281489981726,0.531690406970106,1.15126100161393,4.25,4.58333333333333,4.5,4,4.36111111111111,4.33333333333333,5
"89",3962,"respect",2.19853587609064,2.23246351904914,1.27771925905058,1.48030422958319,0.629674804113386,1.09944240890032,3.75,4.46437728937729,4,4.25,4.23812576312576,4.11609432234432,4.4375
"90",8294,"respect",3.12096282294148,1.9731968922458,1.27221298436091,2.05925086992869,0.703538293926472,1.14858562612794,5,4.25,4.75,4.41666666666667,4.47222222222222,4.60416666666667,4.22222222222222
"91",3421,"respect",1.97539854377117,2.20721979658117,1.31177467953815,2.19252308618141,0.743493247705911,1.12228646076856,3.5,4.575,5,4.4625,4.67916666666667,4.384375,4.51111111111111
"92",1642,"respect",1.81982722313829,2.27225265050941,1.06139274141362,2.1917308090396,0.671201339015979,1.1801086842724,3.5,4.625,5,4.16666666666667,4.59722222222222,4.32291666666667,5
"93",5781,"respect",2.98688724405512,2.43851096537585,1.15969684728424,2.03489669715467,0.684997262833908,1.30052416959626,5,5,5,4.5,4.83333333333333,4.875,4.93333333333333
"94",6259,"respect",2.58748208366466,2.38795432013649,1.44064444310853,1.97392769057067,0.725088000006321,1.31987753549849,4.5,5,5,4.9375,4.97916666666667,4.859375,5
"95",4887,"respect",2.81578017003299,2.35008666720506,1.26462342575604,1.93244684457172,0.691343219012059,1.26440594266889,4.75,4.86160714285714,4.75,4.58333333333333,4.73164682539683,4.73623511904762,4.2962962962963
